A,,,,,
B,,LEBT1-LebanonTN,OHHT1-OLD_HICKORY,SMLK2-CumberlandR-SmithlandKY,KINT1-HarpethR-KingstonSpringsTN
C,UTC,Precip-Inc,Precip-Inc,Precip-Inc,Precip-Inc
E,,,,,
F,,dcp-rev,dcp-rev,dcp-rev,dcp-rev
Units,,in,in,in,in
Type,,PER-CUM,PER-CUM,PER-CUM,PER-CUM
1824,07Jun2020  1830,0.00000,0.00000,0.00000,0.000
1825,07Jun2020  1900,0.00000,0.00000,0.00000,0.000
1826,07Jun2020  1930,0.00000,0.00000,0.00000,0.000
1827,07Jun2020  2000,0.00000,0.00000,0.00000,0.000
1828,07Jun2020  2030,0.00000,0.00000,0.00000,0.000
1829,07Jun2020  2100,0.00000,0.00000,0.00000,0.000
1830,07Jun2020  2130,0.00000,0.00000,0.00000,0.000
1831,07Jun2020  2200,0.00000,0.00000,0.00000,0.000
1832,07Jun2020  2230,0.00000,0.00000,0.00000,0.000
1833,07Jun2020  2300,0.00000,0.00000,0.00000,0.000
1834,07Jun2020  2330,0.00000,0.00000,0.00000,0.000
1835,08Jun2020  0000,0.00000,0.00000,0.00000,0.000
1836,08Jun2020  0030,0.00000,0.00000,0.00000,0.000
1837,08Jun2020  0100,0.00000,0.00000,0.00000,0.000
1838,08Jun2020  0130,0.00000,0.00000,0.00000,0.000
1839,08Jun2020  0200,0.00000,0.00000,0.00000,0.000
1840,08Jun2020  0230,0.00000,0.00000,0.00000,0.000
1841,08Jun2020  0300,0.00000,0.00000,0.00000,0.000
1842,08Jun2020  0330,0.00000,0.00000,0.00000,0.000
1843,08Jun2020  0400,0.00000,0.00000,0.00000,0.000
1844,08Jun2020  0430,0.00000,0.00000,0.00000,0.000
1845,08Jun2020  0500,0.00000,0.00000,0.00000,0.000
1846,08Jun2020  0530,0.00000,0.00000,0.00000,0.000
1847,08Jun2020  0600,0.00000,0.00000,0.00000,0.000
1848,08Jun2020  0630,0.00000,0.00000,0.00000,0.000
1849,08Jun2020  0700,0.00000,0.00000,0.00000,0.000
1850,08Jun2020  0730,0.00000,0.00000,0.00000,0.000
1851,08Jun2020  0800,0.00000,0.00000,0.00000,0.000
1852,08Jun2020  0830,0.00000,0.00000,0.00000,0.000
1853,08Jun2020  0900,0.00000,0.00000,0.00000,0.000
1854,08Jun2020  0930,0.00000,0.00000,0.00000,0.000
1855,08Jun2020  1000,0.00000,0.00000,0.00000,0.000
1856,08Jun2020  1030,0.00000,0.00000,0.00000,0.000
1857,08Jun2020  1100,0.00000,0.00000,0.00000,0.000
1858,08Jun2020  1130,0.00000,0.00000,0.00000,0.000
1859,08Jun2020  1200,0.00000,0.00000,0.00000,0.000
1860,08Jun2020  1230,0.00000,0.00000,0.00000,0.000
1861,08Jun2020  1300,0.00000,0.00000,0.00000,0.000
1862,08Jun2020  1330,0.00000,0.00000,0.00000,0.000
1863,08Jun2020  1400,0.00000,0.00000,0.00000,0.000
1864,08Jun2020  1430,0.00000,0.00000,0.00000,0.000
1865,08Jun2020  1500,0.00000,0.00000,0.00000,0.000
1866,08Jun2020  1530,0.00000,0.00000,0.00000,0.000
1867,08Jun2020  1600,0.00000,0.00000,0.00000,0.000
1868,08Jun2020  1630,0.00000,0.00000,0.00000,0.000
1869,08Jun2020  1700,0.00000,0.00000,0.00000,0.000
1870,08Jun2020  1730,0.00000,0.00000,0.00000,0.000
1871,08Jun2020  1800,0.00000,0.00000,0.00000,0.000
1872,08Jun2020  1830,0.00000,0.00000,0.00000,0.000
1873,08Jun2020  1900,0.00000,0.00000,0.00000,0.000
1874,08Jun2020  1930,0.00000,0.00000,0.00000,0.000
1875,08Jun2020  2000,0.00000,0.00000,0.00000,0.000
1876,08Jun2020  2030,0.00000,0.00000,0.00000,0.000
1877,08Jun2020  2100,0.00000,0.00000,0.00000,0.000
1878,08Jun2020  2130,0.00000,0.00000,0.00000,0.000
1879,08Jun2020  2200,0.00000,0.00000,0.00000,0.000
1880,08Jun2020  2230,0.00000,0.00000,0.00000,0.000
1881,08Jun2020  2300,0.00000,0.00000,0.00000,0.000
1882,08Jun2020  2330,0.00000,0.00000,0.00000,0.000
1883,09Jun2020  0000,0.00000,0.00000,0.00000,0.000
1884,09Jun2020  0030,0.00000,0.00000,0.00000,0.000
1885,09Jun2020  0100,0.00000,0.00000,0.00000,0.000
1886,09Jun2020  0130,0.00000,0.00000,0.00000,0.000
1887,09Jun2020  0200,0.00000,0.00000,0.00000,0.000
1888,09Jun2020  0230,0.00000,0.00000,0.00000,0.000
1889,09Jun2020  0300,0.00000,0.00000,0.01000,0.010
1890,09Jun2020  0330,0.00000,0.00000,0.02000,0.010
1891,09Jun2020  0400,0.00000,0.00000,0.02000,0.010
1892,09Jun2020  0430,0.00000,0.00000,0.01000,0.010
1893,09Jun2020  0500,0.00000,0.00000,0.00000,0.000
1894,09Jun2020  0530,0.00000,0.00000,0.00000,0.000
1895,09Jun2020  0600,0.00000,0.00000,0.00000,0.000
1896,09Jun2020  0630,0.00000,0.00000,0.00000,0.000
1897,09Jun2020  0700,0.00000,0.00000,0.00000,0.000
1898,09Jun2020  0730,0.00000,0.00000,0.00000,0.000
1899,09Jun2020  0800,0.00000,0.00000,0.00000,0.000
1900,09Jun2020  0830,0.00000,0.00000,0.00000,0.000
1901,09Jun2020  0900,0.00000,0.00000,0.00000,0.000
1902,09Jun2020  0930,0.00000,0.00000,0.00000,0.000
1903,09Jun2020  1000,0.00000,0.00000,0.00000,0.000
1904,09Jun2020  1030,0.00000,0.00000,0.00000,0.010
1905,09Jun2020  1100,0.00000,0.01000,0.00000,0.020
1906,09Jun2020  1130,0.00000,0.00000,0.00000,0.010
1907,09Jun2020  1200,0.00000,0.00000,0.00000,0.010
1908,09Jun2020  1230,0.00000,0.00000,0.00000,0.000
1909,09Jun2020  1300,0.00000,0.00000,0.01000,0.000
1910,09Jun2020  1330,0.00000,0.00000,0.00000,0.000
1911,09Jun2020  1400,0.00000,0.00000,0.00000,0.000
1912,09Jun2020  1430,0.00000,0.00000,0.02000,0.000
1913,09Jun2020  1500,0.00000,0.00000,0.26000,0.000
1914,09Jun2020  1530,0.00000,0.00000,0.08000,0.000
1915,09Jun2020  1600,0.00000,0.00000,0.02000,0.000
1916,09Jun2020  1630,0.00000,0.00000,0.01000,0.200
1917,09Jun2020  1700,0.00000,0.00000,0.05000,0.010
1918,09Jun2020  1730,0.00000,0.00000,0.01000,0.480
1919,09Jun2020  1800,0.00000,0.04000,0.00000,0.010
1920,09Jun2020  1830,0.29000,0.00000,0.01000,0.010
1921,09Jun2020  1900,0.00000,0.00000,0.00000,0.000
1922,09Jun2020  1930,0.00000,0.00000,0.00000,0.000
1923,09Jun2020  2000,0.00000,0.00000,0.00000,0.000
1924,09Jun2020  2030,0.00000,0.00000,0.00000,0.000
1925,09Jun2020  2100,0.00000,0.00000,0.00000,0.000
1926,09Jun2020  2130,0.00000,0.00000,0.00000,0.000
1927,09Jun2020  2200,0.00000,0.00000,0.00000,0.000
1928,09Jun2020  2230,0.00000,0.00000,0.00000,0.000
1929,09Jun2020  2300,0.00000,0.00000,0.00000,0.000
1930,09Jun2020  2330,0.00000,0.00000,0.00000,0.000
1931,10Jun2020  0000,0.00000,0.00000,0.00000,0.000
1932,10Jun2020  0030,0.00000,0.00000,0.00000,0.000
1933,10Jun2020  0100,0.00000,0.00000,0.00000,0.000
1934,10Jun2020  0130,0.00000,0.00000,0.00000,0.000
1935,10Jun2020  0200,0.00000,0.00000,0.00000,0.000
1936,10Jun2020  0230,0.00000,0.00000,0.00000,0.000
1937,10Jun2020  0300,0.00000,0.00000,0.00000,0.000
1938,10Jun2020  0330,0.00000,0.00000,0.00000,0.000
1939,10Jun2020  0400,0.00000,0.00000,0.00000,0.000
1940,10Jun2020  0430,0.00000,0.00000,0.00000,0.000
1941,10Jun2020  0500,0.00000,0.00000,0.00000,0.000
1942,10Jun2020  0530,0.00000,0.00000,0.00000,0.000
1943,10Jun2020  0600,0.00000,0.00000,0.00000,0.000
1944,10Jun2020  0630,0.00000,0.00000,0.00000,0.000
1945,10Jun2020  0700,0.00000,0.00000,0.00000,0.000
1946,10Jun2020  0730,0.00000,0.00000,0.00000,0.000
1947,10Jun2020  0800,0.00000,0.00000,0.00000,0.000
1948,10Jun2020  0830,0.00000,0.00000,0.00000,0.000
1949,10Jun2020  0900,0.00000,0.00000,0.00000,0.000
1950,10Jun2020  0930,0.00000,0.00000,0.00000,0.000
1951,10Jun2020  1000,0.00000,0.00000,0.00000,0.000
1952,10Jun2020  1030,0.00000,0.00000,0.00000,0.000
1953,10Jun2020  1100,0.00000,0.00000,0.00000,0.000
1954,10Jun2020  1130,0.00000,0.00000,0.00000,0.000
1955,10Jun2020  1200,0.00000,0.00000,0.00000,0.000
1956,10Jun2020  1230,0.00000,0.00000,0.00000,0.000
1957,10Jun2020  1300,0.00000,0.00000,0.00000,0.000
1958,10Jun2020  1330,0.00000,0.00000,0.00000,0.000
1959,10Jun2020  1400,0.00000,0.00000,0.00000,0.000
1960,10Jun2020  1430,0.00000,0.00000,0.00000,0.000
1961,10Jun2020  1500,0.00000,0.00000,0.00000,0.000
1962,10Jun2020  1530,0.00000,0.00000,0.00000,0.000
1963,10Jun2020  1600,0.00000,0.00000,0.00000,0.000
1964,10Jun2020  1630,0.00000,0.00000,0.00000,0.000
1965,10Jun2020  1700,0.00000,0.00000,0.00000,0.000
1966,10Jun2020  1730,0.00000,0.00000,0.00000,0.000
1967,10Jun2020  1800,0.00000,0.00000,0.00000,0.000
1968,10Jun2020  1830,0.00000,0.00000,0.00000,0.000
1969,10Jun2020  1900,0.00000,0.00000,0.00000,0.000
1970,10Jun2020  1930,0.00000,0.00000,0.00000,0.000
1971,10Jun2020  2000,0.00000,0.00000,0.00000,0.000
1972,10Jun2020  2030,0.00000,0.00000,0.00000,0.000
1973,10Jun2020  2100,0.00000,0.00000,0.00000,0.000
1974,10Jun2020  2130,0.00000,0.00000,0.00000,0.000
1975,10Jun2020  2200,0.00000,0.00000,0.00000,0.000
1976,10Jun2020  2230,0.00000,0.00000,0.00000,0.000
1977,10Jun2020  2300,0.00000,0.00000,0.00000,0.000
1978,10Jun2020  2330,0.00000,0.00000,0.00000,0.000
1979,11Jun2020  0000,0.00000,0.00000,0.00000,0.000
1980,11Jun2020  0030,0.00000,0.00000,0.00000,0.000
1981,11Jun2020  0100,0.00000,0.00000,0.00000,0.000
1982,11Jun2020  0130,0.00000,0.00000,0.00000,0.000
1983,11Jun2020  0200,0.00000,0.00000,0.00000,0.000
1984,11Jun2020  0230,0.00000,0.00000,0.00000,0.000
1985,11Jun2020  0300,0.00000,0.00000,0.00000,0.000
1986,11Jun2020  0330,0.00000,0.00000,0.00000,0.000
1987,11Jun2020  0400,0.00000,0.00000,0.00000,0.000
1988,11Jun2020  0430,0.00000,0.00000,0.00000,0.000
1989,11Jun2020  0500,0.00000,0.00000,0.00000,0.000
1990,11Jun2020  0530,0.00000,0.00000,0.00000,0.000
1991,11Jun2020  0600,0.00000,0.00000,0.00000,0.000
1992,11Jun2020  0630,0.00000,0.00000,0.00000,0.000
1993,11Jun2020  0700,0.00000,0.00000,0.00000,0.000
1994,11Jun2020  0730,0.00000,0.00000,0.00000,0.000
1995,11Jun2020  0800,0.00000,0.00000,0.00000,0.000
1996,11Jun2020  0830,0.00000,0.00000,0.00000,0.000
1997,11Jun2020  0900,0.00000,0.00000,0.00000,0.000
1998,11Jun2020  0930,0.00000,0.00000,0.00000,0.000
1999,11Jun2020  1000,0.00000,0.00000,0.00000,0.000
2000,11Jun2020  1030,0.00000,0.00000,0.00000,0.000
2001,11Jun2020  1100,0.00000,0.00000,0.00000,0.000
2002,11Jun2020  1130,0.00000,0.00000,0.00000,0.000
2003,11Jun2020  1200,0.00000,0.00000,0.00000,0.000
2004,11Jun2020  1230,0.00000,0.00000,0.00000,0.000
2005,11Jun2020  1300,0.00000,0.00000,0.00000,0.000
2006,11Jun2020  1330,0.00000,0.00000,0.00000,0.000
2007,11Jun2020  1400,0.00000,0.00000,0.00000,0.000
2008,11Jun2020  1430,0.00000,0.00000,0.00000,0.000
2009,11Jun2020  1500,0.00000,0.00000,0.00000,0.000
2010,11Jun2020  1530,0.00000,0.00000,0.00000,0.000
2011,11Jun2020  1600,0.00000,0.00000,0.00000,0.000
2012,11Jun2020  1630,0.00000,0.00000,0.00000,0.000
2013,11Jun2020  1700,0.00000,0.00000,0.00000,0.000
2014,11Jun2020  1730,0.00000,0.00000,0.00000,0.000
2015,11Jun2020  1800,0.00000,0.00000,0.00000,0.000
2016,11Jun2020  1830,0.00000,0.00000,0.00000,0.000
2017,11Jun2020  1900,0.00000,0.00000,0.00000,0.000
2018,11Jun2020  1930,0.00000,0.00000,0.00000,0.000
2019,11Jun2020  2000,0.00000,0.00000,0.00000,0.000
2020,11Jun2020  2030,0.00000,0.00000,0.00000,0.000
2021,11Jun2020  2100,0.00000,0.00000,0.00000,0.000
2022,11Jun2020  2130,0.00000,0.00000,0.00000,0.000
2023,11Jun2020  2200,0.00000,0.00000,0.00000,0.000
2024,11Jun2020  2230,0.00000,0.00000,0.00000,0.000
2025,11Jun2020  2300,0.00000,0.00000,0.00000,0.000
2026,11Jun2020  2330,0.00000,0.00000,0.00000,0.000
2027,12Jun2020  0000,0.00000,0.00000,0.00000,0.000
2028,12Jun2020  0030,0.00000,0.00000,0.00000,0.000
2029,12Jun2020  0100,0.00000,0.00000,0.00000,0.000
2030,12Jun2020  0130,0.00000,0.00000,0.00000,0.000
2031,12Jun2020  0200,0.00000,0.00000,0.00000,0.000
2032,12Jun2020  0230,0.00000,0.00000,0.00000,0.000
2033,12Jun2020  0300,0.00000,0.00000,0.00000,0.000
2034,12Jun2020  0330,0.00000,0.00000,0.00000,0.000
2035,12Jun2020  0400,0.00000,0.00000,0.00000,0.000
2036,12Jun2020  0430,0.00000,0.00000,0.00000,0.000
2037,12Jun2020  0500,0.00000,0.00000,0.00000,0.000
2038,12Jun2020  0530,0.00000,0.00000,0.00000,0.000
2039,12Jun2020  0600,0.00000,0.00000,0.00000,0.000
2040,12Jun2020  0630,0.00000,0.00000,0.00000,0.000
2041,12Jun2020  0700,0.00000,0.00000,0.00000,0.000
2042,12Jun2020  0730,0.00000,0.00000,0.00000,0.000
2043,12Jun2020  0800,0.00000,0.00000,0.00000,0.000
2044,12Jun2020  0830,0.00000,0.00000,0.00000,0.000
2045,12Jun2020  0900,0.00000,0.00000,0.00000,0.000
2046,12Jun2020  0930,0.00000,0.00000,0.00000,0.000
2047,12Jun2020  1000,0.00000,0.00000,0.00000,0.000
2048,12Jun2020  1030,0.00000,0.00000,0.00000,0.000
2049,12Jun2020  1100,0.00000,0.00000,0.00000,0.000
2050,12Jun2020  1130,0.00000,0.00000,0.00000,0.000
2051,12Jun2020  1200,0.00000,0.00000,0.00000,0.000
2052,12Jun2020  1230,0.00000,0.00000,0.00000,0.000
2053,12Jun2020  1300,0.00000,0.00000,0.00000,0.000
2054,12Jun2020  1330,0.00000,0.00000,0.00000,0.000
2055,12Jun2020  1400,0.00000,0.00000,0.00000,0.000
2056,12Jun2020  1430,0.00000,0.00000,0.00000,0.000
2057,12Jun2020  1500,0.00000,0.00000,0.00000,0.000
2058,12Jun2020  1530,0.00000,0.00000,0.00000,0.000
2059,12Jun2020  1600,0.00000,0.00000,0.00000,0.000
2060,12Jun2020  1630,0.00000,0.00000,0.00000,0.000
2061,12Jun2020  1700,0.00000,0.00000,0.00000,0.000
2062,12Jun2020  1730,0.00000,0.00000,0.00000,0.000
2063,12Jun2020  1800,0.00000,0.00000,0.00000,0.000
2064,12Jun2020  1830,0.00000,0.00000,0.00000,0.000
2065,12Jun2020  1900,0.00000,0.00000,0.00000,0.000
2066,12Jun2020  1930,0.00000,0.00000,0.00000,0.000
2067,12Jun2020  2000,0.00000,0.00000,0.00000,0.000
2068,12Jun2020  2030,0.00000,0.00000,0.00000,0.000
2069,12Jun2020  2100,0.00000,0.00000,0.00000,0.000
2070,12Jun2020  2130,0.00000,0.00000,0.00000,0.000
2071,12Jun2020  2200,0.00000,0.00000,0.00000,0.000
2072,12Jun2020  2230,0.00000,0.00000,0.00000,0.000
2073,12Jun2020  2300,0.00000,0.00000,0.00000,0.000
2074,12Jun2020  2330,0.00000,0.00000,0.00000,0.000
2075,13Jun2020  0000,0.00000,0.00000,0.00000,0.000
2076,13Jun2020  0030,0.00000,0.00000,0.00000,0.000
2077,13Jun2020  0100,0.00000,0.00000,0.00000,0.000
2078,13Jun2020  0130,0.00000,0.00000,0.00000,0.000
2079,13Jun2020  0200,0.00000,0.00000,0.00000,0.000
2080,13Jun2020  0230,0.00000,0.00000,0.00000,0.000
2081,13Jun2020  0300,0.00000,0.00000,0.00000,0.000
2082,13Jun2020  0330,0.00000,0.00000,0.00000,0.000
2083,13Jun2020  0400,0.00000,0.00000,0.00000,0.000
2084,13Jun2020  0430,0.00000,0.00000,0.00000,0.000
2085,13Jun2020  0500,0.00000,0.00000,0.00000,0.000
2086,13Jun2020  0530,0.00000,0.00000,0.00000,0.000
2087,13Jun2020  0600,0.00000,0.00000,0.00000,0.000
2088,13Jun2020  0630,0.00000,0.00000,0.00000,0.000
2089,13Jun2020  0700,0.00000,0.00000,0.00000,0.000
2090,13Jun2020  0730,0.00000,0.00000,0.00000,0.000
2091,13Jun2020  0800,0.00000,0.00000,0.00000,0.000
2092,13Jun2020  0830,0.00000,0.00000,0.00000,0.000
2093,13Jun2020  0900,0.00000,0.00000,0.00000,0.000
2094,13Jun2020  0930,0.00000,0.00000,0.00000,0.000
2095,13Jun2020  1000,0.00000,0.00000,0.00000,0.000
2096,13Jun2020  1030,0.00000,0.00000,0.00000,0.000
2097,13Jun2020  1100,0.00000,0.00000,0.00000,0.000
2098,13Jun2020  1130,0.00000,0.00000,0.00000,0.000
2099,13Jun2020  1200,0.00000,0.00000,0.00000,0.000
2100,13Jun2020  1230,0.00000,0.00000,0.00000,0.000
2101,13Jun2020  1300,0.00000,0.00000,0.00000,0.000
2102,13Jun2020  1330,0.00000,0.00000,0.00000,0.000
2103,13Jun2020  1400,0.00000,0.00000,0.00000,0.000
2104,13Jun2020  1430,0.00000,0.00000,0.00000,0.000
2105,13Jun2020  1500,0.00000,0.00000,0.00000,0.000
2106,13Jun2020  1530,0.00000,0.00000,0.00000,0.000
2107,13Jun2020  1600,0.00000,0.00000,0.00000,0.000
2108,13Jun2020  1630,0.00000,0.00000,0.00000,0.000
2109,13Jun2020  1700,0.00000,0.00000,0.00000,0.000
2110,13Jun2020  1730,0.00000,0.00000,0.00000,0.000
2111,13Jun2020  1800,0.00000,0.00000,0.00000,0.000
2112,13Jun2020  1830,0.00000,0.00000,0.00000,0.000
2113,13Jun2020  1900,0.00000,0.00000,0.00000,0.000
2114,13Jun2020  1930,0.00000,0.00000,0.00000,0.000
2115,13Jun2020  2000,0.00000,0.00000,0.00000,0.000
2116,13Jun2020  2030,0.00000,0.00000,0.00000,0.000
2117,13Jun2020  2100,0.00000,0.00000,0.00000,0.000
2118,13Jun2020  2130,0.00000,0.00000,0.00000,0.000
2119,13Jun2020  2200,0.00000,0.00000,0.00000,0.000
2120,13Jun2020  2230,0.00000,0.00000,0.00000,0.000
2121,13Jun2020  2300,0.00000,0.00000,0.00000,0.000
2122,13Jun2020  2330,0.00000,0.00000,0.00000,0.000
2123,14Jun2020  0000,0.00000,0.00000,0.00000,0.000
2124,14Jun2020  0030,0.00000,0.00000,0.00000,0.000
2125,14Jun2020  0100,0.00000,0.00000,0.00000,0.000
2126,14Jun2020  0130,0.00000,0.00000,0.00000,0.000
2127,14Jun2020  0200,0.00000,0.00000,0.00000,0.000
2128,14Jun2020  0230,0.00000,0.00000,0.00000,0.000
2129,14Jun2020  0300,0.00000,0.00000,0.00000,0.000
2130,14Jun2020  0330,0.00000,0.00000,0.00000,0.000
2131,14Jun2020  0400,0.00000,0.00000,0.00000,0.000
2132,14Jun2020  0430,0.00000,0.00000,0.00000,0.000
2133,14Jun2020  0500,0.00000,0.00000,0.00000,0.000
2134,14Jun2020  0530,0.00000,0.00000,0.00000,0.000
2135,14Jun2020  0600,0.00000,0.00000,0.00000,0.000
2136,14Jun2020  0630,0.00000,0.00000,0.00000,0.000
2137,14Jun2020  0700,0.00000,0.00000,0.00000,0.000
2138,14Jun2020  0730,0.00000,0.00000,0.00000,0.000
2139,14Jun2020  0800,0.00000,0.00000,0.00000,0.000
2140,14Jun2020  0830,0.00000,0.00000,0.00000,0.000
2141,14Jun2020  0900,0.00000,0.00000,0.00000,0.000
2142,14Jun2020  0930,0.00000,0.00000,0.00000,0.000
2143,14Jun2020  1000,0.00000,0.00000,0.00000,0.000
2144,14Jun2020  1030,0.00000,0.00000,0.00000,0.000
2145,14Jun2020  1100,0.00000,0.00000,0.00000,0.000
2146,14Jun2020  1130,0.00000,0.00000,0.00000,0.000
2147,14Jun2020  1200,0.00000,0.00000,0.00000,0.000
2148,14Jun2020  1230,0.00000,0.00000,0.00000,0.000
2149,14Jun2020  1300,0.00000,0.00000,0.00000,0.000
2150,14Jun2020  1330,0.00000,0.00000,0.00000,0.000
2151,14Jun2020  1400,0.00000,0.00000,0.00000,0.000
2152,14Jun2020  1430,0.00000,0.00000,0.00000,0.000
2153,14Jun2020  1500,0.00000,0.00000,0.00000,0.000
2154,14Jun2020  1530,0.00000,0.00000,0.00000,0.000
2155,14Jun2020  1600,0.00000,0.00000,0.00000,0.000
2156,14Jun2020  1630,0.00000,0.00000,0.00000,0.000
2157,14Jun2020  1700,0.00000,0.00000,0.00000,0.000
2158,14Jun2020  1730,0.00000,0.00000,0.00000,0.000
2159,14Jun2020  1800,0.00000,0.00000,0.00000,0.000
2160,14Jun2020  1830,0.00000,0.00000,0.00000,0.000
2161,14Jun2020  1900,0.00000,0.00000,0.00000,0.000
2162,14Jun2020  1930,0.00000,0.00000,0.00000,0.000
2163,14Jun2020  2000,0.00000,0.00000,0.00000,0.000
2164,14Jun2020  2030,0.00000,0.00000,0.00000,0.000
2165,14Jun2020  2100,0.00000,0.00000,0.00000,0.000
2166,14Jun2020  2130,0.00000,0.00000,0.00000,0.000
2167,14Jun2020  2200,0.00000,0.00000,0.00000,0.000
2168,14Jun2020  2230,0.00000,0.00000,0.00000,0.000
2169,14Jun2020  2300,0.00000,0.00000,0.00000,0.000
2170,14Jun2020  2330,0.00000,0.00000,0.00000,0.000
2171,15Jun2020  0000,0.00000,0.00000,0.00000,0.000
2172,15Jun2020  0030,0.00000,0.00000,0.00000,0.000
2173,15Jun2020  0100,0.00000,0.00000,0.00000,0.000
2174,15Jun2020  0130,0.00000,0.00000,0.00000,0.000
2175,15Jun2020  0200,0.00000,0.00000,0.00000,0.000
2176,15Jun2020  0230,0.00000,0.00000,0.00000,0.000
2177,15Jun2020  0300,0.00000,0.00000,0.00000,0.000
2178,15Jun2020  0330,0.00000,0.00000,0.00000,0.000
2179,15Jun2020  0400,0.00000,0.00000,0.00000,0.000
2180,15Jun2020  0430,0.00000,0.00000,0.00000,0.000
2181,15Jun2020  0500,0.00000,0.00000,0.00000,0.000
2182,15Jun2020  0530,0.00000,0.00000,0.00000,0.000
2183,15Jun2020  0600,0.00000,0.00000,0.00000,0.000
2184,15Jun2020  0630,0.00000,0.00000,0.00000,0.000
2185,15Jun2020  0700,0.00000,0.00000,0.00000,0.000
2186,15Jun2020  0730,0.00000,0.00000,0.00000,0.000
2187,15Jun2020  0800,0.00000,0.00000,0.00000,0.000
2188,15Jun2020  0830,0.00000,0.00000,0.00000,0.000
2189,15Jun2020  0900,0.00000,0.00000,0.00000,0.000
2190,15Jun2020  0930,0.00000,0.00000,0.00000,0.000
2191,15Jun2020  1000,0.00000,0.00000,0.00000,0.000
2192,15Jun2020  1030,0.00000,0.00000,0.00000,0.000
2193,15Jun2020  1100,0.00000,0.00000,0.00000,0.000
2194,15Jun2020  1130,0.00000,0.00000,0.00000,0.000
2195,15Jun2020  1200,0.00000,0.00000,0.00000,0.000
2196,15Jun2020  1230,0.00000,0.00000,0.00000,0.000
2197,15Jun2020  1300,0.00000,0.00000,0.00000,0.000
2198,15Jun2020  1330,0.00000,0.00000,0.00000,0.000
2199,15Jun2020  1400,0.00000,0.00000,0.00000,0.000
2200,15Jun2020  1430,0.00000,0.00000,0.00000,0.000
2201,15Jun2020  1500,0.00000,0.00000,0.00000,0.000
2202,15Jun2020  1530,0.00000,0.00000,0.00000,0.000
2203,15Jun2020  1600,0.00000,0.00000,0.00000,0.000
2204,15Jun2020  1630,0.00000,0.00000,0.00000,0.000
2205,15Jun2020  1700,0.00000,0.00000,0.00000,0.000
2206,15Jun2020  1730,0.00000,0.00000,0.00000,0.000
2207,15Jun2020  1800,0.00000,0.00000,0.00000,0.000
2208,15Jun2020  1830,0.00000,0.00000,0.00000,0.000
2209,15Jun2020  1900,0.00000,0.00000,0.00000,0.000
2210,15Jun2020  1930,0.00000,0.00000,0.00000,0.000
2211,15Jun2020  2000,0.00000,0.00000,0.00000,0.000
2212,15Jun2020  2030,0.00000,0.00000,0.00000,0.000
2213,15Jun2020  2100,0.00000,0.00000,0.00000,0.000
2214,15Jun2020  2130,0.00000,0.00000,0.00000,0.000
2215,15Jun2020  2200,0.00000,0.00000,0.00000,0.000
2216,15Jun2020  2230,0.00000,0.00000,0.00000,0.000
2217,15Jun2020  2300,0.00000,0.00000,0.00000,0.000
2218,15Jun2020  2330,0.00000,0.00000,0.00000,0.000
2219,16Jun2020  0000,0.00000,0.00000,0.00000,0.000
2220,16Jun2020  0030,0.00000,0.00000,0.00000,0.000
2221,16Jun2020  0100,0.00000,0.00000,0.00000,0.000
2222,16Jun2020  0130,0.00000,0.00000,0.00000,0.000
2223,16Jun2020  0200,0.00000,0.00000,0.00000,0.000
2224,16Jun2020  0230,0.00000,0.00000,0.00000,0.000
2225,16Jun2020  0300,0.00000,0.00000,0.00000,0.000
2226,16Jun2020  0330,0.00000,0.00000,0.00000,0.000
2227,16Jun2020  0400,0.00000,0.00000,0.00000,0.000
2228,16Jun2020  0430,0.00000,0.00000,0.00000,0.000
2229,16Jun2020  0500,0.00000,0.00000,0.00000,0.000
2230,16Jun2020  0530,0.00000,0.00000,0.00000,0.000
2231,16Jun2020  0600,0.00000,0.00000,0.00000,0.000
2232,16Jun2020  0630,0.00000,0.00000,0.00000,0.000
2233,16Jun2020  0700,0.00000,0.00000,0.00000,0.000
2234,16Jun2020  0730,0.00000,0.00000,0.00000,0.000
2235,16Jun2020  0800,0.00000,0.00000,0.00000,0.000
2236,16Jun2020  0830,0.00000,0.00000,0.00000,0.000
2237,16Jun2020  0900,0.00000,0.00000,0.00000,0.000
2238,16Jun2020  0930,0.00000,0.00000,0.00000,0.000
2239,16Jun2020  1000,0.00000,0.00000,0.00000,0.000
2240,16Jun2020  1030,0.00000,0.00000,0.00000,0.000
2241,16Jun2020  1100,0.00000,0.00000,0.00000,0.000
2242,16Jun2020  1130,0.00000,0.00000,0.00000,0.000
2243,16Jun2020  1200,0.00000,0.00000,0.00000,0.000
2244,16Jun2020  1230,0.00000,0.00000,0.00000,0.000
2245,16Jun2020  1300,0.00000,0.00000,0.00000,0.000
2246,16Jun2020  1330,0.00000,0.00000,0.00000,0.000
2247,16Jun2020  1400,0.00000,0.00000,0.00000,0.000
2248,16Jun2020  1430,0.00000,0.00000,0.00000,0.000
2249,16Jun2020  1500,0.00000,0.00000,0.00000,0.000
2250,16Jun2020  1530,0.00000,0.00000,0.00000,0.000
2251,16Jun2020  1600,0.00000,0.00000,0.00000,0.000
2252,16Jun2020  1630,0.00000,0.00000,0.00000,0.000
2253,16Jun2020  1700,0.00000,0.00000,0.00000,0.000
2254,16Jun2020  1730,0.00000,0.00000,0.00000,0.000
